194510;20.58;13.77;9.67;14.32;8.68;5.4;4.94;7.07;4.7;5.91;6.08;4.07;6.84;3.04;5.13;3.83;3.41;7.83;5.83;7.31;2.29;3.38;5.38;6.34;4.26;3.87;2.46;1.68
194511;8.63;10.77;12.99;11.59;12.92;13.04;8.19;11.06;12.59;8.3;7.35;11.26;7.29;9.13;8.69;7.57;10.22;6.92;12.57;18.93;2.15;4.2;5.26;4.61;8.77;5.43;3.82;4.43
194512;3.56;2.44;3.9;3.01;2.53;5.25;4.87;4.72;3.22;2.59;2.09;0.35;5.01;3.24;-0.63;1.88;1.27;2.88;1.87;1.36;1.25;1.02;1.08;-0.26;-1.52;1.15;2.66;-2.09
194601;36.81;9.54;14.25;10.58;15.61;9.11;9.85;6.4;9.41;13.07;6.23;12.87;4.85;5.65;16.29;5.21;6.29;10.2;7.5;10.95;6.3;4.19;4.34;4.76;9.06;6.3;3.97;1.89
194602;-5.26;-9.06;-6.92;-3.88;-7.89;-5.28;-7.51;-6.18;-8.06;-6.64;-6.96;-6.67;-4.48;-8.45;-9.25;-5.36;-5.33;-7.04;-7.55;-6.44;-5.74;-4.62;-4.75;-6.5;-8.22;-5.81;-0.77;-1.36
194603;-1.39;2.84;3.87;3.91;5.23;3.69;5.31;7.85;5.45;4.99;6.56;10.24;7.26;7.86;5.89;8.98;11.24;5.38;6.91;4.32;4.77;5.47;7.63;7.86;3.22;5.84;0.3;-0.8
194604;5.47;10.83;14.01;7.95;6.88;5.12;7.32;9.22;3.8;7.32;3.21;3.91;5.4;8.41;2.9;6.81;5.29;5.7;3.63;3.03;3.75;3.6;6.12;4.73;1.08;4.26;2.21;-0.22
194605;12.33;7.13;4.28;2.3;5.72;6.33;5.1;4.38;6.07;9.34;6.04;7.53;5.29;6.3;6.56;4.84;4.87;5.05;6.29;10.27;2.78;3.46;1.79;6.14;5.83;3.96;1.47;1.75
194606;-7.27;-5.98;-5.72;-3.76;-5.7;-7.46;-4.67;-4.77;-4.73;-5.58;-5.22;-6.11;-6.19;-5.31;-5.55;-5.26;-4.84;-7.29;-6.06;-5.26;-4.59;-2.13;-1.37;-5.01;-2.79;-3.94;-1.53;0.02
194607;-6.33;-6.68;-4.13;-2.75;-6.43;-3.45;-5.17;-4.52;-5.81;-5.24;-5.27;-3.33;-3.56;-2.22;-5.39;-3.91;-2.6;-2.78;-5.08;-6.17;-2.36;-3.41;-1.62;-1.19;-2.59;-2.58;-2.11;0.03
194608;-10.33;-8.32;-9.66;-7.98;-8.56;-6.75;-7.62;-9.44;-8.67;-8.56;-8.57;-8.05;-7.04;-6.71;-8.07;-7.04;-5.58;-8.03;-6.38;-8.83;-6.08;-5.91;-6.65;-4.63;-7.16;-6.43;-1.81;0.13
194609;-16.52;-17.14;-15.61;-15.02;-19.01;-12.58;-12.37;-13.76;-16.78;-16.91;-14.65;-12.06;-12.13;-11.72;-14.43;-11.65;-10.98;-14.01;-9.05;-16.17;-9.03;-9.22;-7.01;-7.82;-13.22;-10.05;-4.19;-2.29
194610;-4.23;-4.35;-0.15;-1.38;0.27;-3.86;-2.76;0.08;-2.12;1.9;-0.07;-2.04;-2.66;-0.72;0.69;-3.78;-1.3;-2.22;-1.56;1.68;-2.49;-2.19;-3.1;0.77;0.56;-1.45;-0.26;3.5
194611;-4.29;-1.25;-1.17;-0.99;-0.11;-0.98;0.4;-1.29;0.12;0.73;-1.55;2.62;1.45;-0.89;0.74;1.23;0.51;-0.27;0.61;-0.56;-0.23;0.76;0.39;0.6;-0.39;0.09;-0.46;1.25
194612;-0.46;7.18;2.09;4.42;3.78;3.78;7.56;3.44;7.08;3.91;5.4;5.51;5.91;5.17;3.69;5.98;6.58;6.74;3.16;2.85;5.73;6.12;3.85;4.67;3.87;5.06;0.04;-1.14
194701;5.92;5.07;2.29;5.06;5.46;3.75;2.81;4.37;3.07;3.54;2.26;1.74;2.33;0.56;4.28;-0.43;-0.34;2.38;3.96;2.67;3.77;-2.08;0.71;-0.61;1.14;1.48;1.7;-0.67
194702;1.94;-1.96;-1.24;0.99;0.06;-0.49;-0.94;1.97;-2.35;-0.37;-1.38;-1.6;-0.87;-0.03;0.64;-1.55;-0.8;-1.02;-2.36;0.98;0.1;-0.77;-1.17;-2.06;-2.51;-1.19;0.68;-0.25
194703;-5.16;-4.7;-5.33;-4.57;-1.89;-3.37;-4.49;-3.46;-2.64;-2.55;-2.48;-2.61;-2.44;-2.39;-2.35;-0.53;-1.65;-2.61;-0.87;-3.28;-1.94;-1.73;-0.88;0.11;-2.35;-1.74;-1.68;0.47
194704;-11.29;-11.31;-9.32;-9.56;-10.16;-8.1;-7.29;-7.89;-9.78;-8.78;-8.71;-8.35;-7.65;-6.55;-6.62;-6.58;-6.05;-7.76;-8.49;-9.27;-4.66;-5.44;-2.68;-2.5;-3.8;-4.82;-4.09;0.75
194705;-8.12;-6.65;-6.1;-4.66;-5.8;-5.13;-4.87;-4.37;-4.37;-3.62;-4.69;-2.31;-1.77;-3.19;-2.66;-3.2;-4.18;-1.4;-4.19;-2.71;-0.59;-1.21;-0.6;1.73;-1.89;-1.03;-3.31;0.16
194706;9.7;4.81;5.56;3.84;6.51;3.66;4.36;7.3;6.43;3.82;4.09;5.61;5.82;5.12;3.67;7.4;6.36;5.81;4.69;8.19;6.24;6.78;1.53;6.12;4.4;5.33;-0.3;-0.37
194707;10.15;7.41;7.91;5.43;9.21;4.75;6.51;5.86;6.32;7.8;5.54;4.54;8.32;6.58;7.21;3.92;3.93;7.88;4.68;9.94;3.33;3.77;2.6;3.55;7.22;4.09;1.51;2.92
194708;-2.53;-4.57;-2.79;-1.59;-2.42;-2.14;-1.03;-1.85;-0.96;-1.38;0.21;-1.73;-2.14;-0.84;-0.91;-1.36;-1.24;-2.96;-2.22;-1.94;-1.84;-1.85;-1.47;-1.07;-3;-1.78;0.39;0.13
194709;1.13;-0.63;0.28;-0.26;3.3;-0.7;1.16;0.83;0.55;3.22;0.91;-1.5;1.04;1.07;2.07;-0.84;-0.86;2.46;1.95;0.84;-0.53;-0.85;-1.44;-0.37;-0.64;-0.5;1.56;1.47
194710;2.41;5.96;6.87;4.61;1.93;3.04;3.77;2.76;4.63;3.19;5.83;3.09;3.72;3.97;0.78;3.08;2.64;4.18;1.5;-0.17;1.67;4.28;2.4;2.45;3.54;2.41;0.56;0.07
194711;-4.84;-7.12;-4.35;-2.28;-1.81;-4.81;-3.3;-2.64;-3.98;-3.4;-3.38;-3.11;-2.75;-3.03;-2.04;-2.77;-2.56;-1.95;-1.91;-3.98;-1.56;-1.86;-1.41;-2.39;-1.53;-1.88;-1.78;0.98
194712;-3.61;4.12;-1.87;0.13;5;-1.68;1.59;1.61;-0.65;5.82;0.67;4.72;0.51;2.44;3.01;4.46;2.92;1.01;0.08;3.47;1.38;3.74;3.61;4.71;7.42;2.94;-2.36;3.95
194801;2.35;-0.54;-2.17;-1.64;0.83;-3.65;-1.63;-3.19;-1.11;0.01;-3.42;-4.3;-2.28;-4.36;-0.2;-3.21;-3.86;-3.37;0.78;0.18;-4.69;-4.42;-4.39;-3.36;-4.29;-3.8;2.4;1.15
194802;-8.83;-7.22;-8.27;-6.62;-6.79;-7.05;-6.05;-7.23;-5.41;-7.33;-4.88;-7.72;-6.65;-6.56;-5.19;-5.49;-5.56;-3.14;-6.14;-6.72;-4.66;-4.85;-2.9;-4.12;-3.88;-4.41;-1.73;0.01
194803;14.32;8.47;9.51;9.51;11.42;5.26;6.52;8.97;9.92;12.53;6.54;6.98;11.76;10.73;11.94;8.89;8.14;8.18;10.09;13.14;7.3;10.56;6.17;8.54;10.45;8.19;0.15;4.53
194804;-0.47;6.29;1.34;4.68;5.27;4.69;1.52;0.45;5.46;5.21;2.46;2.28;2.59;2.49;3.79;4.92;3.64;6.83;1.45;7.02;1.82;2.88;4.74;3.86;7.71;3.7;-1.66;4.07
194805;13.13;10.51;12.52;6.19;8.39;8.26;9.77;9.99;8.03;7.75;8.13;8.75;9.8;11.35;7.09;5.35;7.88;8.18;6.33;8.53;8.76;9.13;5.1;5.75;7.58;7.38;0.99;-1.15
194806;-4.69;0.49;-3.35;-0.95;-0.45;-4.3;-1.07;-2.22;-1.6;3.99;-1.75;-0.93;-4.41;-2.2;-0.23;-1.29;-0.4;-2.1;-2.51;-0.52;-0.51;-0.83;1.29;0.07;2.78;-0.11;-1.78;2.64
194807;-6.45;-5.09;-7.34;-6.17;-4.8;-5.97;-4.11;-4.74;-5.04;-3.73;-4.29;-4.98;-5.26;-6.43;-6.35;-5.97;-4.77;-5.16;-5.37;-2.72;-5.28;-6.01;-3.78;-4.82;-5.42;-5.12;-0.34;0.11
194808;-4.88;-2.37;-0.1;-2.11;-1;-1.36;-0.6;-0.12;-0.76;-0.2;-1.2;1.51;0.86;-0.53;0.67;-0.15;-0.27;1.14;0.68;-0.64;1.01;-0.64;0.09;-0.73;1.24;0.3;-1.1;0.24
194809;-3.04;-6.16;-3.85;-5.65;-5.8;-0.92;-2.84;-3.83;-4.3;-5.36;-3.52;-4.97;-4.17;-3.67;-5.81;-4.32;-2.75;-4.32;-4.63;-5.6;-2.42;-3.25;-0.96;-4.05;-2.86;-2.99;-1.28;-1.8
194810;1.41;3.06;5.27;5.83;4.94;2.34;4.42;5.42;4.84;7.02;3.83;5.49;5.29;4.55;3.93;5.13;5.14;6.01;6.63;6.23;6.28;8.32;3.54;6.05;6.47;5.97;-1.5;0.63
194811;-13.33;-10.67;-12.57;-12.19;-11.9;-9.16;-9.39;-9.18;-11.82;-12.73;-9.66;-9.02;-7.83;-10.58;-14;-8.68;-8.39;-9.52;-11.82;-14.8;-7.83;-9.48;-6.94;-12.35;-14.11;-9.1;-0.62;-4.5
194812;6.53;-3.43;-2.03;-2.89;0.76;0.55;0.99;0.25;0.27;0.19;3.04;2.83;0.9;0.79;1.85;3.83;2.82;0.64;2.66;1.63;5.02;4.24;2.06;2.44;2.23;3.18;-2.78;-1.8
194901;-0.81;5.75;5.49;2.62;4.19;1.63;0.97;0.31;2.81;2.45;0.83;-0.74;0.83;0.02;0.4;1.17;1.39;3.06;0.27;2.27;0.63;-2.92;-0.45;1.04;1.67;0.2;1.64;1.35
194902;-5.9;-3.23;-5.02;-5.66;-3.66;-8.01;-4.09;-4.82;-5;-6.6;-2.51;-4.78;-2.25;-3.7;-6.02;-1.29;-2.37;-2.38;-3.74;-3.36;-2.93;-4.02;-1.29;-1.88;-5.71;-3.04;-1.81;-0.82
194903;6.12;6.55;8.38;5.82;6.73;6.09;7.17;4.77;5.36;7.07;5.73;5.1;5.14;7.29;7.72;4.23;4.01;3.72;4.21;7.62;4.19;3.55;2.25;5.62;3.96;4.05;2.32;1.52
194904;-3.57;-3.61;-1.52;-3.71;-2.9;-3.39;-2.61;-4.02;-3.88;-3.37;-2.14;-2.51;-3.68;-5.01;-4.6;-2.11;-2.5;-2.87;-4.13;-4.42;-2.02;-0.36;-1.15;-0.46;-2.18;-1.87;-0.98;-1.07
194905;-11.34;-7.14;-7.81;-6.56;-6.14;-3.04;-5.12;-1.92;-4.26;-6.71;-3.52;-2.6;-2.14;-3.95;-6.36;-1.9;-2.47;-1.81;-2.5;-4.75;-1.62;-3.42;-2.2;-5.67;-5.89;-2.84;-0.84;-2.55
194906;-1.04;-3.25;-0.94;-0.18;-0.56;-3.19;-2.17;-1.05;-0.05;-1.79;1.31;-2.78;-1.91;-1.01;-3.92;0.45;-0.46;0.41;-1.18;-1.5;1.34;0.12;0.64;-0.17;-3.27;0.21;-0.91;-1.78
194907;12.69;6.65;5.53;5.77;5.03;4.35;7.1;6.84;8.09;4.81;7.08;6.95;6.26;7.09;6.01;6.7;5.57;7.29;4.3;6.59;5.38;4.62;5.07;5.86;7.12;5.49;0.61;0.43
194908;2.86;3.8;1.85;3.01;1.72;1;3.17;2.79;2.03;1.26;3.87;1.37;3.88;1.28;3.21;2.17;2.41;2.5;0.19;4.63;2.68;2.6;3.48;2.52;1.91;2.57;0.2;-0.41
194909;10.15;0.13;5.05;3.34;3.62;4.39;4.3;4.25;5.29;5.22;4.58;4.84;3.57;4.13;4.1;4.25;4.32;3.08;3.77;6.07;2.68;2.06;3.89;3.67;4.15;3.09;1;0.18
194910;8.97;4.43;6.47;6.72;4.26;6.05;4.76;2.29;4.5;2.29;3.33;3.92;2.26;3.78;5.3;2.73;2.02;3.91;0.53;1.84;3.4;2.94;2.57;3.27;-0.58;2.97;1.31;-0.79
194911;-8.72;1.83;-3.03;-0.69;-0.01;-2.26;1.95;1.05;0.03;1.32;2.19;2.02;1.12;0.22;0.37;1.4;1.89;2.22;0.55;3.51;3.28;1;-0.19;0.75;1.8;1.8;-0.94;-0.92
194912;7.25;7.43;7.17;7.54;8.28;5.01;6.13;7.01;6.86;9.26;6.75;7.22;6.35;8.1;12.27;5.26;5.23;6.56;6.71;7.79;5.73;3.19;2.78;4.71;7.5;5.12;2.07;1.69
195001;14.06;2.21;6.86;4.32;6.47;10.12;5.48;4.15;2.36;4.34;3.66;5.45;3.39;2.13;5.93;0.28;2.1;2.66;2.83;8.34;0.7;0.65;2.23;1.36;5.45;1.63;3.38;0.18
195002;4.25;5.4;3.62;3.54;0.28;2.73;2.04;2.73;2.31;0.57;1.55;0.92;1.2;0.9;-0.38;1.05;2.17;1.65;0.48;2.19;1.73;0.71;1.18;1.1;1.21;1.37;0.12;-0.74
195003;-2.2;0.28;3.67;-2.28;0.2;-1.09;2.38;-1.04;-1.34;-1.11;0.97;0.81;-0.17;-2.32;-2.01;2.45;0.65;-0.57;-1.17;-1.25;1.7;1.49;1.46;1.63;-0.26;1.12;-1.38;-2.73
195004;10.43;2.22;7.97;5.44;7.37;7.92;6.01;5.67;4.28;7.75;3.5;3.97;5.13;6.42;9.73;3.65;1.51;4.59;4.29;3.53;5.11;2.28;3.11;3.64;4.3;3.94;1.89;1.39
195005;-2.52;1.23;-0.7;3.58;2.95;1.5;2.22;3.55;3.9;2.67;1.39;1.04;3.12;4.66;1.72;4.65;2.3;3.94;3.16;1.81;4.64;5.11;4.93;5.41;2.15;4.27;-2.08;0.46
195006;-14.27;-9.49;-10.83;-8.79;-10.39;-6.91;-7.1;-7.35;-9.58;-9.72;-6.62;-8.02;-5.61;-7.88;-8.27;-7.01;-8.4;-7.72;-5.98;-8.53;-5.65;-5.05;-6.08;-3.63;-7.2;-5.89;-2.39;-0.73
195007;5.52;1.48;5.62;8.49;12.77;0.91;1.35;4.46;6.22;14.26;-1.97;-3.44;2.59;7.25;17.02;-1.56;0.56;5.27;7.34;16.05;-3.87;-0.78;6.69;12.48;12.73;1.51;0.55;13.47
195008;0.09;5.73;4.4;3.16;5.84;5.4;3.79;5.65;5.84;1.78;4.97;5.34;5.44;5.9;4.33;4.75;4.28;4.16;3.3;3.82;6.48;3.63;4.84;2.18;2.72;4.97;0.8;-1.45
195009;5.55;7.2;2.67;4.3;3.27;5.46;5.79;4.47;5.83;6.19;5.55;6.75;6.45;5.07;5.66;5.92;6.26;5.66;4.46;8.96;5.13;4.13;4.18;3.9;3.06;4.78;0.52;-0.93
195010;-4.32;-3.49;1.27;-0.94;-0.06;2.41;0.36;-0.12;-1.07;0.8;0.09;-1.94;-0.68;-0.08;0.04;-1.31;-1.05;-2.05;0.16;-3.4;0.03;-0.37;-0.93;-0.91;4.5;-0.23;-0.52;1.42
195011;-1.16;1.6;0.82;1.94;5.21;0.06;0.66;1.92;2.54;8.42;0.84;1.52;2.32;2.83;7.64;2.86;3.13;2.81;4.94;8.2;2.43;1.69;4.08;4.34;2.34;2.74;-0.85;3.26
195012;8.38;8.81;10.8;12.75;13.84;9.37;5.83;10.32;8.53;14.8;2.97;3.15;6.07;8.17;15.31;4.43;3.81;8.8;9.82;12.64;3.01;4.95;5.84;9.37;10.31;5.66;1.5;7.22
195101;8.68;8.62;8.49;6.69;11.05;5.1;8.27;5.76;8.53;9.45;6.84;7.43;6.4;9.42;9.18;6.48;7.43;6.61;6.54;9.13;4.47;3.78;6.85;5.27;10.1;5.69;1.77;3.78
195102;1.05;0.69;-0.85;1.14;0.17;1.93;0.62;2.18;-0.39;0.82;1.86;2.16;2.26;-0.78;-0.53;1.1;0.79;2.64;1.4;1.46;2.52;1.66;2.19;-0.32;-2.83;1.34;0.14;-2.92
195103;1.22;-5.18;-4.47;-5.19;-6.95;-2.36;-1.43;-3.4;-5.78;-5.08;-1.63;-0.76;-4.85;-4.88;-6.01;-1.69;-1.96;-3.95;-6.28;-5.77;-0.63;-1.44;-2.97;-3.77;-4.98;-2.2;-0.68;-4.17
195104;1.66;3.22;5.18;2.86;5.1;3.3;3.09;3.53;5.6;4.91;0.54;3.1;3.92;5.55;7.19;4.48;4.71;3.75;4.95;5.2;4.39;2.81;8.97;5.9;7.69;4.83;-1.46;3.29
195105;-4.6;-2.74;-3.54;-4.57;-3.81;-2.45;-2.6;-1.99;-3.19;-4.98;-2.47;-2.27;-2.61;-3.01;-1.45;-2.1;-1.94;-1.55;-2.96;-3.79;-2.43;-1.82;-2.31;-2.15;-4.86;-2.38;0.05;-1.38
195106;-4.07;-7.75;-6.74;-4.64;-7.29;-4.57;-4.07;-5.75;-5.9;-7.43;-4.54;-3.75;-4.62;-6.48;-10.85;-2.9;-2.86;-4.58;-5.36;-8.1;-2.08;-2.12;1.89;-3.95;-6.78;-2.65;-1.97;-3.99
195107;3.45;3.91;3.21;4.47;4.07;5.04;6.38;4.28;7.47;7;3.51;6;5.46;6.97;6.86;8.62;5.71;6.18;8.41;10.19;6.71;5.58;6.84;8.91;10.81;6.99;-1.87;1.95
195108;11.65;11.87;4.7;5.82;5.09;3.8;5.49;3.24;6.75;3.47;4.18;5.8;4.96;4.44;4.74;2.91;4.67;3.63;5.23;1.37;3.63;5.44;4.45;5.36;3.74;4.38;0.84;0.21
195109;4.07;2.09;2.63;2.24;1.7;2.84;3.78;2.82;1.95;4.41;-0.07;1.43;1.82;2.88;3.54;1.13;2.04;2.37;3.09;4.27;0.32;0.68;-0.55;-0.25;2.71;0.8;2;0.72
195110;-5.22;-0.69;-2.98;-3.25;-1.83;-2.45;-3;-2.21;-3.43;-4.39;-2.13;-2.28;-1.65;-2.21;-4.33;-2.99;-2.72;-2.95;-0.87;-3.93;-4.32;-2.79;0.39;-0.23;-4.21;-2.4;-0.41;0.11
195111;-0.58;-1.07;-0.64;-0.35;-1.31;0.29;-0.66;0.25;0.42;1.3;1.12;1.93;1.62;0.55;0.15;0.43;2.27;2.54;1.07;1.78;0.45;1.28;-0.07;-0.67;3.22;0.48;-0.31;0.38
195112;-1.4;-0.27;0.98;0.66;0.14;2.53;0.4;0.81;1.13;0.36;0.87;1.37;0.73;-0.18;0.29;2.7;2.92;1.71;-0.01;1.75;4.71;2.73;4.42;1.84;0.91;3.37;-2.05;-1.91
195201;1.26;1.32;1.13;1.64;1.73;1.95;1.57;1.17;2.24;0.87;1.43;1.54;1.01;1.16;2.03;2.02;1.31;1.17;2.5;0.83;-0.46;2.07;2.58;5.31;3.07;1.54;-0.74;1.87
195202;-4.94;-3.23;-2.26;-3.19;-3.04;-1.87;-2.12;-2.6;-2.35;-1.94;-2.02;-1.16;-2.03;-2.47;-1.97;-1.02;-1.52;-3.09;-2.25;-1.58;-2.36;-2.53;-3.56;-3.35;-2.71;-2.62;0.67;-0.26
195203;2.58;1.09;1.4;2.27;2.31;0.82;2.04;1.07;2.85;5.18;2.7;1.81;2.11;2.64;4.42;2.96;2.39;3.11;3.63;7.83;4.46;5.61;4.18;6.57;7.58;4.45;-2.98;2.26
195204;-5.3;-6.24;-4.58;-3.87;-5.2;-4.67;-5.47;-4.06;-5.83;-3.9;-3.72;-4.65;-4.41;-4.82;-3.06;-6.01;-4.5;-4.29;-6.39;-3.01;-4.86;-4.16;-4.78;-7.05;-5.86;-5.01;0.39;0.25
195205;-8.04;1.59;2.27;1.47;1.42;1.77;2.62;3.25;2.01;2.38;2.48;2.5;1.54;2.34;3.74;2.91;2.07;3.33;2.45;2.78;4.06;2.81;2.55;3.6;3.17;3.16;-1.05;0.15
195206;2.89;4.84;1.95;2.28;3.27;2.64;1.19;1.82;3.19;3.93;0.81;2.97;2.48;3.96;3.35;3.04;4.08;2.39;3.72;3.66;3.82;4.3;4.23;3.13;6.66;3.78;-1.6;1.19
195207;1.84;2.61;2;0.66;0.62;1.7;-0.47;1.45;1.33;-0.74;1.47;0.85;1.67;0.99;0.09;0.77;0.98;1.7;1.08;1.3;0.87;1.47;-0.27;2.99;1.21;1;-0.32;-0.35
195208;-4.72;-0.32;0.15;0;-0.26;-0.19;-0.18;0.78;1.23;-0.1;0.64;0.99;1.61;-0.63;-2.06;-0.45;0.78;-0.47;-0.38;-0.19;-0.97;-1.23;-0.26;-1.73;-1.59;-0.81;1.16;-0.12
195209;-1.41;-0.49;-0.39;-2.45;-1.05;-1.84;-2.12;-0.54;-2.06;-1.9;0.32;-1.3;-1.15;-3.04;-2.96;-2.78;-0.52;-1.37;-1.3;-2.79;-2.02;-1.87;-2.12;-3;-2.35;-2.06;1.23;-1.64
195210;-1.72;-2.74;-0.06;-1.33;-1.36;-2.48;-1.03;-2.15;-1.23;-2.79;-0.56;-0.48;-1.57;-1.87;-0.8;-0.23;-1.45;-2.32;-1.42;1.14;-0.92;0;-0.19;-0.93;-0.18;-0.69;-1.1;-0.3
195211;0.62;8.28;3.14;4.22;4.42;6.43;3.62;4.77;6.47;5.88;5.21;7.19;5.35;5.97;6.12;4.35;5.72;5.74;5.93;6.81;6.29;6.02;4.4;7.29;8.29;5.78;-0.63;1.08
195212;1.18;-1.62;0.29;0.64;1.52;1.88;2.78;3.87;2.64;2.28;0.88;1.45;2.41;0.9;2.81;2.22;1.97;1.72;2.26;4.51;3.05;3.28;3.03;2.77;4.32;2.96;-1.41;0.18
195301;2.92;4.81;4.07;3.95;3.84;3.91;2.88;2.97;3.35;3.95;2.95;0.74;2.86;3.03;1.52;-0.26;0.76;3.33;2.28;2.01;-1.16;-1.03;-0.86;1.02;0.59;-0.29;3.5;1.25
195302;8.71;3.24;5.09;2.49;2.2;1.7;-0.2;1.82;1.18;1.42;1.17;1.83;0.98;0.6;-0.14;1.26;-0.03;0.37;1.84;-1.23;-0.8;0.16;-0.29;-1.11;-1.6;-0.31;2.2;-0.1
195303;-12.15;-3.53;-2.02;-1.33;-1.55;-2.88;-0.72;-1.47;-2.14;-2.32;0.15;-0.65;-1.77;-1.41;-2.07;-1.57;-0.51;-2.37;-2.6;-1.68;-1.4;-1.59;-1.14;-3.22;-3.27;-1.52;-0.01;-1.01
195304;-0.13;-4.83;-1.7;-1.93;-2.04;-3.26;-3.62;-1.54;-0.68;-1.8;-3.31;-1.79;-2.18;-2.23;-1.92;-1.84;-3.18;-2.1;-2.26;-2.5;-3.26;-3.06;-2.44;-2.29;-1.69;-2.91;0.31;1.48
195305;4.72;-1.66;1.59;0.06;1.35;-0.06;0.99;1.88;-0.56;0.59;0.18;-0.38;0.19;0.77;0.98;-0.32;-0.45;0.89;0.84;3.91;1.09;-0.22;0.44;-0.56;1.85;0.54;-0.08;0.14
195306;-6.68;-5.78;-5.44;-3.7;-4.75;-3.31;-4.09;-2.68;-3.37;-5.23;-2.39;-3.6;-2.84;-4.33;-3.13;-2.66;-3.31;-2.47;-4.47;-1.9;-1.72;-1.99;-0.32;-1.97;-1.52;-1.85;-1.78;-0.49
195307;-0.4;-0.55;2.03;1.01;2.27;-0.74;1.36;1.54;0.93;1.17;1.43;0.88;1.64;2.31;1.94;1.9;1.19;1.58;0.49;0.79;2.7;2.95;2.61;1.68;1.38;2.38;-1;-0.37
195308;-8.99;-6.59;-7.45;-5.97;-5.46;-3.53;-4.38;-5.02;-6.3;-6.69;-3.83;-2.28;-5.68;-6.23;-8.68;-4.16;-4.1;-4.14;-7.03;-9.06;-3.75;-4.02;-5.23;-6.53;-9.75;-4.58;0.42;-3.62
195309;-2.06;-5.25;-1.01;-1.85;-3.7;2.3;-1.24;-0.89;-1.21;-2.23;0.83;-1.02;-0.35;-2.38;-3.37;0.08;0.11;-0.02;-2.08;-2.93;1;0.72;-1.24;-0.94;-1.78;0.15;-0.77;-2.59
195310;-0.55;2.35;3.47;1.34;2.47;0.61;3.3;3.43;2.48;3.81;3.44;4.38;3.73;5.48;3.5;4.24;4.29;5.1;4.22;3.17;5.02;3.9;5.61;5.57;3.43;4.58;-1.37;0.08
195311;0.05;5.94;1.67;1.11;1.59;1.82;2.49;2.6;0.58;1.41;2.86;2.03;1.54;1.18;1.87;2.53;2.77;3.58;2.19;4.22;3.85;2.04;1.69;2.5;2.35;2.75;-1.22;-0.35
195312;-4.43;-4.56;-1.47;-2.23;-3.59;-1.16;-1.37;-0.87;-2.05;-4.16;0.32;-0.38;-1.26;-1.85;-2.81;0.44;-0.26;0.1;-1.73;-4.53;0.72;0.25;0.77;-1.02;-4.98;-0.05;-0.75;-2.95
195401;10.97;7.26;4.22;7.62;8.65;4.27;5.5;5.88;6.64;9.47;5.73;7.27;6.62;6.99;8.11;4.9;5.27;7.16;5.51;8.25;3.5;5.07;7.46;8.62;7.87;5.14;0.47;3.48
195402;0.01;3.3;0.2;0.36;-0.01;2.38;-0.35;2.53;2.52;-0.28;0.96;2.62;1.65;1.95;0.77;2.46;1.49;2.9;1.96;0.52;1.57;1.83;1.92;-0.35;2.29;1.68;-0.19;-0.24
195403;2.95;3.44;3.07;2.74;2.27;2.74;2.61;2.75;3.19;2.01;4.37;1.02;4.31;2.78;0.32;4.39;3.28;5.03;2.52;3.08;4.32;3.28;4.55;1.37;0.6;3.64;-0.51;-1.53
195404;-5.35;3.32;2.69;1.25;-0.42;-1.56;0.03;1.96;0.4;-0.07;2.34;2.75;2.96;2.08;-0.81;1.28;3.48;2.57;-1.47;-0.07;5.46;4.16;5.6;5.87;1.29;4.19;-3.44;-0.49
195405;0.2;7.21;4.36;4.43;4.27;2.62;3.73;4.57;4.61;3.99;2.59;3.25;1.91;4.98;6.93;3.78;3.02;4.5;6.46;6.73;2.68;2.28;2.22;6.65;7.39;3.11;0.38;2.54
195406;-4.32;0.29;1;0.91;2.09;1.13;-1.05;2.62;1.48;2.42;1.75;0.89;1.89;2.34;1.49;0.99;2.54;2.51;2.05;-0.14;2.92;-0.9;-2.58;1.44;-0.81;1.09;0.4;0.01
195407;3.33;7.94;3.81;9.52;14.77;3.91;6.53;7.16;6.84;8.15;4.76;7.13;6.65;6.74;6.6;5.55;6.69;7.43;5.9;8.17;3.68;4.89;4.94;7.19;8.74;4.99;0.93;4.29
195408;1.95;-2.78;-0.06;-0.21;-0.18;-2.66;1.83;0.84;0.47;-0.58;0.41;-1.81;-1.41;-1.35;-1.42;-1.73;-1.4;-1.1;-1.41;-3.1;-3.41;-1.26;-1.47;-4.55;-5.09;-2.3;2.73;-1.68
195409;0.13;5.55;2.95;4.15;3.77;4.9;3.82;4.47;4.47;4.94;1.35;2.61;6.22;4.1;5.07;3.92;4.77;6.3;6.16;4.14;7.29;6.05;9.13;7.31;3.4;6.34;-2.44;0.58
195410;-1.78;-2.83;0.11;0.24;0.13;-3.95;-0.35;-0.25;-0.39;-3.04;1.7;-0.18;-0.68;-0.28;-2.19;-1.24;-1.14;1.45;-1.65;2.07;-2.51;-1.62;-2.31;0.4;0.4;-1.69;0.51;0.72
195411;7.11;9.5;9;7.31;7.1;8.84;5.7;7.58;10.54;9.11;7.69;9.53;9.07;12.96;10.63;7.07;9.25;12.39;12.04;13.43;10.28;7.01;8.73;13.38;15.46;9.47;-2.46;4.01
195412;15.99;9.28;8.02;12.34;12.76;6.12;11.27;9.52;8.68;10.85;4.46;7.02;8.36;10.58;12.81;4.46;4.49;5.42;8.63;14.49;3.83;4.26;8.11;9.38;15.49;5.52;2.12;5.68
